,Systemic Crisis,Banking Crisis,Gold Standard,exch_usd,Domestic_Debt_In_Default,Sovereign External Debt Default,Weighted GDP,Inflation,Independence,Currency Crises,Inflation Crises
4794,0.0,0.0,0.0,4.631212475889876,0.0,1.0,0.0,0.2616582133905786,1.0,0.0,1.0
6275,0.0,0.0,0.0,-0.3078996653720457,0.0,0.0,0.0,-0.16194095256914404,1.0,0.0,0.0
2408,0.0,0.0,0.0,-0.30979835221073354,0.0,0.0,0.0,-0.2009431440016606,1.0,0.0,0.0
3914,0.0,0.0,0.0,-0.2760355669833007,0.0,0.0,0.0,-0.22701321421450385,1.0,0.0,0.0
5006,0.0,1.0,1.0,-0.2576003618151442,0.0,0.0,0.0,-0.42829633242546594,1.0,0.0,0.0
4263,0.0,0.0,1.0,-0.2986801474086369,0.0,0.0,0.0,-0.38957982748250497,1.0,0.0,0.0
65,0.0,0.0,0.0,0.20572560672359538,0.0,1.0,0.23,0.375684298259152,1.0,1.0,1.0
6378,1.0,1.0,0.0,-0.2619983145584653,0.0,0.0,0.0,-0.19165854427286513,1.0,0.0,0.0
1405,0.0,0.0,0.0,-0.3098768423616029,0.0,1.0,0.38,-0.051395185960105234,1.0,0.0,0.0
1783,0.0,0.0,0.0,-0.24295003125401196,0.0,0.0,0.0,-0.2097390362896177,1.0,0.0,0.0
2971,0.0,0.0,0.0,-0.29011273115485736,0.0,0.0,0.0,-0.2860685335067229,1.0,0.0,0.0
3354,0.0,0.0,0.0,-0.2942602817359751,0.0,0.0,0.0,-0.5562754200349244,0.0,0.0,0.0
38,0.0,0.0,0.0,-0.26108817811750235,0.0,0.0,0.0,-0.10312231816422365,1.0,0.0,0.0
3760,0.0,0.0,0.0,0.933795154171428,0.0,0.0,0.0,-0.2255685398360785,1.0,0.0,0.0
1807,0.0,0.0,0.0,-0.29999491028546926,0.0,0.0,0.0,0.09079983931326999,1.0,0.0,0.0
3115,1.0,1.0,0.0,2.068565783739594,0.0,0.0,0.0,-0.15766884405008638,1.0,1.0,0.0
4270,0.0,0.0,0.0,-0.30163218670676684,0.0,0.0,0.0,-0.2542529041920137,1.0,0.0,0.0
6646,1.0,1.0,0.0,-0.30973429192764385,0.0,1.0,0.12,-0.004430168909967324,1.0,0.0,0.0
819,0.0,0.0,0.0,-0.24872517673794156,0.0,0.0,0.0,-0.1457432711990381,1.0,0.0,0.0
3240,0.0,0.0,0.0,-0.26293673854567456,0.0,1.0,7.47,-0.13320621719802508,1.0,0.0,0.0
5409,0.0,0.0,0.0,-0.257501540023838,1.0,1.0,8.5,0.6083063563362159,1.0,1.0,1.0
6320,0.0,0.0,0.0,-0.3037561980337753,0.0,0.0,0.0,-0.061635776294695556,1.0,1.0,0.0
1095,0.0,0.0,0.0,4.631212475889876,0.0,0.0,0.0,0.8575865086505275,1.0,1.0,1.0
4703,0.0,0.0,0.0,-0.25469994224030956,0.0,0.0,0.0,-0.0018764206078152438,1.0,0.0,0.0
394,0.0,0.0,1.0,-0.30579574943513843,0.0,0.0,0.0,0.020853872908826888,0.0,0.0,0.0
4076,0.0,0.0,0.0,-0.30987708941608116,0.0,0.0,0.0,-0.1904705694081623,1.0,0.0,0.0
2719,0.0,0.0,0.0,-0.2705726983598984,0.0,0.0,0.0,-0.17940806801977424,1.0,0.0,0.0
5725,0.0,0.0,0.0,-0.27310451265316116,0.0,0.0,0.0,-0.15494865210314168,1.0,0.0,0.0
3485,0.0,1.0,0.0,-0.2539597670234267,0.0,0.0,0.0,-0.2393342228419316,1.0,0.0,0.0
5710,0.0,0.0,0.0,0.9467408088325296,0.0,0.0,0.0,-0.08366023946389557,1.0,0.0,0.0
4086,0.0,0.0,0.0,-0.30987708941608116,0.0,0.0,0.0,-0.17653458998958416,1.0,0.0,0.0
3998,0.0,0.0,0.0,-0.29871121521640276,0.0,1.0,0.95,-0.2107362476833958,1.0,0.0,0.0
5256,0.0,0.0,0.0,0.29993830442462266,0.0,0.0,0.0,0.19720509790740132,1.0,1.0,0.0
2467,0.0,0.0,1.0,-0.30949435585151336,0.0,0.0,0.0,-0.22971868027163778,1.0,0.0,0.0
1605,0.0,0.0,0.0,-0.2443088308844711,0.0,0.0,0.0,-0.21986118471647004,1.0,0.0,0.0
5831,1.0,1.0,0.0,-0.25469994224030956,0.0,0.0,0.0,-0.2832079976531073,1.0,0.0,0.0
1395,0.0,0.0,1.0,-0.3098770074730518,0.0,0.0,0.0,-0.34621536656577434,1.0,0.0,0.0
5462,0.0,0.0,0.0,-0.279625762661452,0.0,0.0,0.0,-0.2701367876953277,0.0,0.0,0.0
5188,0.0,0.0,0.0,-0.2992303952613877,0.0,0.0,0.0,-0.1773007603133803,1.0,0.0,0.0
5937,0.0,0.0,0.0,-0.29359323464465886,0.0,0.0,0.0,-0.17079405728669558,1.0,0.0,0.0
5674,0.0,0.0,0.0,-0.2226372120510392,0.0,0.0,0.0,-0.20112608352940997,1.0,0.0,0.0
2281,0.0,0.0,0.0,-0.3045418664898359,0.0,0.0,0.0,-0.01794610615585929,1.0,0.0,0.0
5750,0.0,0.0,0.0,-0.27384369965213096,0.0,0.0,0.0,-0.18900886757747606,1.0,0.0,0.0
6014,0.0,0.0,0.0,-0.10482187245588397,0.0,0.0,0.0,-0.148518352832276,1.0,0.0,0.0
4959,1.0,0.0,0.0,-0.23477252803331278,0.0,0.0,0.0,0.13630175375406917,1.0,0.0,0.0
4297,0.0,0.0,0.0,-0.2936841471320966,0.0,0.0,0.0,-0.10441104174229655,1.0,0.0,0.0
5250,0.0,0.0,0.0,-0.040585850257229994,0.0,0.0,0.0,0.07684877189240051,1.0,0.0,0.0
2018,0.0,0.0,1.0,-0.30789274784665427,0.0,0.0,0.0,-0.12206579778024829,1.0,0.0,0.0
2558,0.0,0.0,0.0,-0.28164271542200986,0.0,0.0,0.0,0.47023350817635534,1.0,0.0,1.0
6576,0.0,0.0,0.0,-0.309825702084602,0.0,0.0,0.0,-0.4037093101469665,1.0,0.0,0.0
2291,0.0,0.0,0.0,-0.3028864515258046,0.0,0.0,0.0,-0.11163816245177377,1.0,1.0,0.0
5869,0.0,0.0,0.0,-0.2587862233108176,0.0,0.0,0.0,-0.09483229421626198,1.0,0.0,0.0
3460,0.0,0.0,0.0,-0.25706870057791725,0.0,0.0,0.0,-0.25711066822955086,1.0,0.0,0.0
5723,0.0,0.0,0.0,-0.27252936982775955,0.0,0.0,0.0,-0.32459129213280824,1.0,0.0,0.0
6177,1.0,1.0,1.0,-0.307839384079349,0.0,0.0,0.0,-0.09769947985905235,1.0,0.0,0.0
5246,0.0,0.0,0.0,-0.03753201973357177,0.0,0.0,0.0,-0.09398342456931315,1.0,0.0,0.0
1704,0.0,1.0,1.0,-0.2705450282583327,0.0,0.0,0.0,-0.17745362344471258,1.0,0.0,0.0
4605,0.0,0.0,1.0,-0.27265190884897916,0.0,0.0,0.0,-0.22330330430246503,0.0,0.0,0.0
3599,0.0,0.0,0.0,4.631212475889876,0.0,0.0,0.0,0.21057865501053896,1.0,0.0,1.0
5231,0.0,0.0,0.0,-0.0257596465541103,0.0,0.0,0.0,-0.19269418413395628,1.0,0.0,0.0
4396,0.0,0.0,0.0,-0.30668712199271964,0.0,0.0,0.0,-0.1608506440745402,1.0,0.0,0.0
2951,0.0,0.0,0.0,-0.2327307709932549,0.0,0.0,0.0,-0.11106777624316534,1.0,0.0,0.0
5730,0.0,0.0,0.0,-0.2703384907145029,0.0,0.0,0.0,-0.1288917408526109,1.0,0.0,0.0
1232,0.0,0.0,0.0,-0.3000038042466868,0.0,0.0,0.0,-0.22382667451943578,1.0,0.0,0.0
4911,0.0,0.0,0.0,-0.28027008074076787,0.0,0.0,0.0,-0.20261885542452127,1.0,0.0,0.0
216,0.0,0.0,1.0,-0.3098770894160801,0.0,0.0,0.0,-0.3777363892732149,1.0,0.0,0.0
5577,0.0,0.0,0.0,-0.3063476691395831,0.0,0.0,0.0,-0.22329038825063535,1.0,0.0,0.0
2939,0.0,0.0,0.0,-0.23259014758422628,0.0,0.0,0.0,-0.13172661985464804,1.0,0.0,0.0
1353,0.0,0.0,0.0,-0.3098770724157684,0.0,0.0,0.0,-0.24264870979151565,1.0,0.0,0.0
4489,0.0,0.0,0.0,-0.30987708941608116,0.0,0.0,0.0,-0.3218467944313165,1.0,0.0,0.0
5450,0.0,0.0,0.0,-0.06730714404025503,0.0,0.0,0.0,-0.05344590674939939,1.0,0.0,0.0
1500,0.0,0.0,0.0,-0.29253386504185724,0.0,1.0,0.23,-0.18038738589753467,1.0,0.0,0.0
5650,0.0,0.0,0.0,-0.26293673854567456,0.0,0.0,0.0,-0.2608333492642026,1.0,0.0,0.0
3633,1.0,1.0,0.0,-0.3017375793834546,0.0,0.0,0.0,-0.23450488277690967,1.0,0.0,0.0
4026,0.0,0.0,1.0,-0.29000501540233364,0.0,0.0,0.0,-0.15275873912266874,1.0,0.0,0.0
1894,0.0,0.0,0.0,-0.16164440245690245,0.0,0.0,0.0,-0.32995913257353837,1.0,0.0,0.0
2466,0.0,0.0,1.0,-0.3094917947530691,0.0,0.0,0.0,-0.13441949910606313,1.0,0.0,0.0
693,0.0,0.0,0.0,-0.3023148018027774,0.0,0.0,0.0,-0.1822902230995358,1.0,0.0,0.0
3659,0.0,0.0,0.0,-0.29700061000889383,0.0,0.0,0.0,-0.2969381977933955,1.0,0.0,0.0
6325,0.0,0.0,0.0,-0.3045967372223265,0.0,0.0,0.0,-0.15323028217392576,1.0,0.0,0.0
610,0.0,0.0,1.0,-0.30987697154110744,0.0,0.0,0.0,-0.32093937176902054,1.0,0.0,0.0
1618,0.0,0.0,0.0,-0.22518681426673706,0.0,0.0,0.0,-0.05553338814977585,1.0,0.0,0.0
427,0.0,0.0,1.0,-0.3057265741812241,0.0,0.0,0.0,-0.02901809672807552,1.0,0.0,0.0
4341,1.0,1.0,0.0,-0.30301732325572306,0.0,0.0,0.0,-0.21923261077641296,1.0,0.0,0.0
3010,0.0,0.0,0.0,-0.2522639850846137,0.0,1.0,0.0,-0.058935669387415776,1.0,0.0,0.0
3586,0.0,0.0,0.0,4.631212475889876,0.0,0.0,0.0,-0.2049799853422102,1.0,0.0,0.0
2996,0.0,0.0,0.0,-0.29011273115485736,0.0,0.0,0.0,-0.09801284648163143,1.0,0.0,0.0
1000,0.0,0.0,0.0,-0.28813629532873497,0.0,0.0,0.0,-0.27404271835021043,1.0,0.0,0.0
966,0.0,0.0,0.0,-0.29710437288976527,0.0,0.0,0.0,0.042416021609626216,1.0,0.0,0.0
4753,0.0,0.0,0.0,-0.27934115590249037,0.0,0.0,0.0,1.3408639957749995,1.0,0.0,1.0
4205,0.0,0.0,0.0,-0.29882364620483953,0.0,0.0,0.0,-0.17311676233218096,1.0,0.0,0.0
301,0.0,0.0,0.0,-0.3098770894157353,0.0,0.0,0.0,0.048239993842571716,1.0,1.0,0.0
3419,1.0,1.0,0.0,4.631212475889876,0.0,0.0,0.0,0.9580944548186345,1.0,1.0,1.0
3356,0.0,0.0,0.0,-0.2954500961033008,0.0,0.0,0.0,-0.2858223786603736,0.0,0.0,0.0
2295,0.0,0.0,0.0,-0.3029762029395172,0.0,0.0,0.0,-0.09029225323247461,1.0,0.0,0.0
1026,0.0,0.0,0.0,-0.2571556637542666,0.0,0.0,0.0,-0.12013079506545446,1.0,0.0,0.0
2039,0.0,0.0,0.0,-0.30748955493812535,0.0,0.0,0.0,-0.19559816005856717,1.0,0.0,0.0
705,0.0,0.0,0.0,-0.3004538233432177,0.0,0.0,0.0,-0.20424927365160134,1.0,0.0,0.0
2884,0.0,0.0,0.0,-0.2999949102953514,0.0,0.0,0.0,0.11382089963807152,1.0,0.0,0.0
3706,0.0,0.0,0.0,-0.2755918571403362,0.0,0.0,0.0,-0.2030853918691565,1.0,0.0,0.0
6335,0.0,0.0,0.0,-0.3039016515574453,0.0,0.0,0.0,-0.17458288117944043,1.0,0.0,0.0
2103,0.0,0.0,0.0,-0.2526335785840986,0.0,0.0,0.0,0.0019263983551042016,1.0,0.0,0.0
5326,0.0,0.0,0.0,-0.2856025045996461,0.0,0.0,0.0,-0.13956913790895717,1.0,0.0,0.0
3857,0.0,0.0,0.0,-0.2774635418676741,0.0,0.0,0.0,-0.35560482179147945,0.0,0.0,0.0
1073,0.0,0.0,0.0,-0.11716669062584435,0.0,1.0,0.7,-0.15007231330394563,1.0,0.0,0.0
5699,0.0,0.0,0.0,0.6107338715588548,0.0,0.0,0.0,0.05286148929730133,1.0,0.0,0.0
996,0.0,0.0,0.0,-0.2897668548852859,0.0,0.0,0.0,-0.1991098344942561,1.0,0.0,0.0
26,0.0,0.0,0.0,-0.2752993446380701,0.0,0.0,0.0,-0.2393342228419316,0.0,0.0,0.0
6232,0.0,0.0,1.0,-0.3078522309122188,0.0,0.0,0.0,-0.2627867289852014,1.0,0.0,0.0
1340,0.0,0.0,0.0,-0.3098770795852419,0.0,0.0,0.0,-0.23796790669455828,1.0,0.0,0.0
4406,0.0,0.0,0.0,-0.3063476691395831,0.0,0.0,0.0,-0.0037880050312719196,1.0,0.0,0.0
3595,0.0,0.0,0.0,4.631212475889876,0.0,0.0,0.0,0.15974192508965995,1.0,1.0,0.0
4049,0.0,0.0,0.0,-0.2789853974537883,1.0,1.0,0.95,-0.49444180571141777,1.0,1.0,0.0
2839,0.0,0.0,0.0,0.07552789667778345,0.0,0.0,0.0,-0.023341354874685163,1.0,1.0,0.0
3922,0.0,0.0,0.0,-0.2628191406140203,0.0,0.0,0.0,-0.21820209589734887,0.0,0.0,0.0
3574,0.0,0.0,0.0,4.631212475889876,0.0,0.0,0.0,-0.19602287814885855,1.0,0.0,0.0
4591,0.0,0.0,0.0,-0.2860116268156534,0.0,0.0,0.0,-0.288659232391855,0.0,0.0,0.0
3539,0.0,0.0,0.0,-0.027474056400584503,0.0,0.0,0.0,0.9308070182502637,1.0,1.0,1.0
5613,0.0,1.0,0.0,-0.28481577086614224,0.0,1.0,0.36,0.06004358477861601,1.0,0.0,0.0
5620,0.0,0.0,0.0,-0.2636037856369909,0.0,0.0,0.0,-0.08826255926945066,1.0,1.0,0.0
4762,0.0,0.0,0.0,0.8957487645185722,0.0,0.0,0.0,-0.045407178729565095,1.0,0.0,0.0
3380,0.0,0.0,0.0,-0.30987708941608116,0.0,0.0,0.0,0.11332104680601707,1.0,1.0,0.0
6554,0.0,0.0,0.0,-0.2955479296766939,0.0,0.0,0.0,-0.18119639821301373,1.0,0.0,0.0
1793,0.0,0.0,0.0,-0.2510030190275476,0.0,0.0,0.0,-0.19617973533782537,1.0,0.0,0.0
3344,0.0,0.0,0.0,-0.2834224958834331,0.0,0.0,0.0,-0.38497074786096713,0.0,0.0,0.0
213,0.0,0.0,0.0,-0.30987708941608016,0.0,0.0,0.0,-0.2005630277149091,1.0,0.0,0.0
3190,0.0,0.0,1.0,-0.2792838392635328,0.0,0.0,0.0,-0.34274663352516965,0.0,0.0,0.0
5828,0.0,0.0,1.0,-0.27322211058481544,0.0,0.0,0.0,-0.2827354883327904,1.0,0.0,0.0
3203,0.0,0.0,1.0,-0.27955757562545075,0.0,0.0,0.0,-0.026871203032203122,0.0,0.0,0.0
571,0.0,0.0,0.0,-0.3098769804080632,0.0,0.0,0.0,-0.9713963161968107,1.0,0.0,0.0
6352,0.0,1.0,0.0,-0.30387139638029026,0.0,0.0,0.0,-0.2089547844841868,1.0,0.0,0.0
3246,0.0,0.0,0.0,-0.2626402731717562,0.0,0.0,0.0,0.0251856563383212,1.0,0.0,0.0
4143,0.0,0.0,0.0,-0.2991998821111332,0.0,1.0,0.91,-0.23339492676223508,1.0,0.0,0.0
3455,0.0,0.0,0.0,-0.2570183014643511,0.0,0.0,0.0,-0.5399367190014484,1.0,0.0,0.0
1250,0.0,0.0,0.0,-0.3000344390019917,0.0,0.0,0.0,-0.0020106908310815485,1.0,0.0,0.0
2751,0.0,0.0,0.0,-0.29341733185613394,0.0,0.0,0.0,-0.22709576703612816,1.0,0.0,0.0
941,0.0,0.0,0.0,-0.23249962682338987,0.0,0.0,0.0,-0.17044389319644782,1.0,0.0,0.0
3965,0.0,0.0,0.0,-0.14189980855393985,0.0,0.0,0.0,-0.18037086999677063,1.0,0.0,0.0
6520,0.0,0.0,0.0,-0.28609898756186575,0.0,0.0,0.0,-0.18036521946169212,1.0,0.0,0.0
2299,0.0,0.0,0.0,-0.3034771487930905,0.0,0.0,0.0,0.13044719563649787,1.0,0.0,0.0
450,0.0,0.0,0.0,-0.30456541813337723,0.0,0.0,0.0,-0.029207254780295382,1.0,0.0,0.0
1852,0.0,0.0,0.0,-0.19771435628363596,1.0,1.0,0.0,0.8021315365649133,1.0,0.0,1.0
1443,0.0,0.0,0.0,0.025622892068193317,0.0,0.0,0.0,0.5008848500919397,1.0,1.0,1.0
1382,0.0,0.0,0.0,-0.3098770548613846,0.0,0.0,0.0,-0.21161120713336184,1.0,0.0,0.0
2773,0.0,0.0,0.0,-0.2671890402255769,0.0,0.0,0.0,-0.13965195678688647,1.0,0.0,0.0
4472,0.0,0.0,0.0,-0.2604661937630216,0.0,0.0,0.0,0.22018831940274336,1.0,0.0,1.0
773,0.0,0.0,1.0,-0.2996438952827499,0.0,0.0,0.0,-0.28677837320072813,1.0,0.0,0.0
682,0.0,0.0,0.0,-0.3009233552452488,0.0,0.0,0.0,-0.15247600737583708,1.0,0.0,0.0
1778,0.0,1.0,0.0,-0.24194699007225487,0.0,0.0,0.0,-0.13593681375748767,1.0,0.0,0.0
6027,0.0,1.0,0.0,-0.10803358067333282,0.0,0.0,0.0,0.017699796246327195,1.0,0.0,0.0
4536,0.0,0.0,0.0,-0.14850999817440616,0.0,1.0,0.0,-0.06452862305246253,1.0,0.0,0.0
3557,0.0,0.0,0.0,-0.12200302909236585,0.0,0.0,0.0,-0.20503249640523893,1.0,0.0,0.0
5924,0.0,0.0,0.0,-0.29351121255787477,0.0,0.0,0.0,-0.09861918598231834,1.0,0.0,0.0
3138,0.0,0.0,0.0,-0.28952968258615125,0.0,0.0,0.0,-0.20053148647328004,0.0,0.0,0.0
4299,0.0,0.0,0.0,-0.29375141219281653,0.0,0.0,0.0,-0.1606603043839352,1.0,0.0,0.0
1311,0.0,0.0,0.0,-0.30987707810086745,0.0,0.0,0.0,-0.16825553263650153,1.0,0.0,0.0
4091,0.0,0.0,0.0,-0.30987708941608116,0.0,0.0,0.0,0.15547583535239431,1.0,0.0,0.0
122,0.0,0.0,0.0,-0.3098770891319685,0.0,0.0,0.0,-0.1976408785872315,0.0,0.0,0.0
6403,0.0,0.0,0.0,-0.2618353824126202,0.0,0.0,0.0,-0.2476614651117967,1.0,0.0,0.0
295,0.0,0.0,0.0,-0.3098770894159486,0.0,1.0,1.06,0.4772810929790083,1.0,0.0,1.0
6583,0.0,0.0,0.0,-0.3098229350744454,0.0,0.0,0.0,-0.4398196467866759,1.0,0.0,0.0
2878,0.0,0.0,0.0,-0.2999949102953514,0.0,0.0,0.0,-0.3342225235595254,1.0,0.0,0.0
4550,0.0,0.0,0.0,-0.2447960223156103,0.0,0.0,0.0,0.19178731865966922,0.0,0.0,1.0
5541,0.0,0.0,0.0,-0.30780331412552225,0.0,0.0,0.0,-0.035237833223531884,1.0,0.0,0.0
3272,0.0,0.0,0.0,-0.13127448955270593,0.0,0.0,0.0,0.025330123285595106,1.0,0.0,0.0
3172,0.0,0.0,0.0,-0.2849473161232865,0.0,0.0,0.0,-0.5417231117133329,0.0,0.0,0.0
5216,0.0,0.0,0.0,-0.06450692976180482,0.0,0.0,0.0,0.01671409491318488,1.0,0.0,0.0
2345,0.0,0.0,0.0,-0.30980901692596113,0.0,0.0,0.0,-0.28886591581651533,1.0,0.0,0.0
4,0.0,0.0,0.0,-0.3093700545692477,0.0,0.0,0.0,-0.3187616091043666,0.0,0.0,0.0
4557,0.0,0.0,0.0,-0.2616421730795644,0.0,0.0,0.0,-0.14798173278793375,0.0,0.0,0.0
5743,0.0,0.0,0.0,-0.2727556717298506,0.0,0.0,0.0,-0.36997458638436775,1.0,0.0,0.0
659,0.0,0.0,0.0,-0.29120477432150405,0.0,0.0,0.0,-0.1621861783938362,1.0,0.0,0.0
863,0.0,0.0,0.0,-0.30205271955811447,0.0,0.0,0.0,-0.20821180908956802,1.0,0.0,0.0
5680,0.0,0.0,0.0,-0.09918903036131735,0.0,1.0,0.22,-0.015905011115745986,1.0,0.0,0.0
3399,0.0,0.0,0.0,4.631212475889876,0.0,0.0,0.0,-0.0819053875669288,1.0,1.0,0.0
261,0.0,0.0,1.0,-0.30987708941607883,0.0,0.0,0.0,-0.3613626766770623,1.0,0.0,0.0
3092,0.0,0.0,0.0,0.2093029555688769,0.0,0.0,0.0,0.08650176410920625,1.0,0.0,0.0
6075,0.0,0.0,0.0,3.1439445167327826,0.0,0.0,0.0,-0.09473928231112921,0.0,0.0,0.0
2406,1.0,1.0,0.0,-0.30979931488244283,0.0,0.0,0.0,-0.23408277108466025,1.0,0.0,0.0
2330,0.0,0.0,0.0,-0.30237353654545707,0.0,0.0,0.0,-0.2130205109491839,1.0,0.0,0.0
4522,1.0,1.0,0.0,-0.30987708941608116,0.0,1.0,0.0,10.079768480196384,1.0,2.0,1.0
3444,0.0,0.0,0.0,-0.25500036048588015,0.0,0.0,0.0,-0.5500168848688913,1.0,0.0,0.0
316,0.0,0.0,0.0,-0.30987706643408536,0.0,1.0,1.06,6.856080795767214,1.0,0.0,1.0
3515,0.0,0.0,1.0,-0.2540971293133422,0.0,0.0,0.0,-0.2393342228419316,1.0,0.0,0.0
2371,0.0,0.0,0.0,-0.3097946295788183,0.0,0.0,0.0,-0.32321378624234304,1.0,0.0,0.0
6147,0.0,0.0,0.0,-0.3076516226758674,0.0,0.0,0.0,-0.04585104715996319,1.0,0.0,0.0
3257,0.0,0.0,0.0,-0.22123394261449228,0.0,1.0,7.47,-0.27377480750504796,1.0,0.0,0.0
4021,0.0,0.0,0.0,-0.29021155294616346,0.0,0.0,0.0,-0.24458691937675012,1.0,0.0,0.0
6241,0.0,0.0,1.0,-0.3078344429897837,0.0,0.0,0.0,-0.21690139087880425,1.0,0.0,0.0
3784,0.0,0.0,0.0,0.5454255143383798,0.0,0.0,0.0,-0.2401184746473625,1.0,0.0,0.0
6053,0.0,0.0,0.0,0.09558773209501255,0.0,0.0,0.0,-0.14559549388753154,1.0,0.0,0.0
6673,0.0,0.0,0.0,-0.2674365888127987,0.0,0.0,0.0,0.20513016878333473,1.0,1.0,1.0
4816,0.0,0.0,0.0,4.631212475889876,0.0,0.0,0.0,-0.18394127953202194,1.0,0.0,0.0
3504,0.0,0.0,1.0,-0.2580727299775874,0.0,0.0,0.0,-0.19846648936455202,1.0,0.0,0.0
4537,0.0,0.0,0.0,-0.14044218713217463,0.0,1.0,0.0,-0.041228089149002015,1.0,0.0,0.0
52,0.0,0.0,0.0,-0.2640682480561296,0.0,0.0,0.0,-0.10326653459966838,1.0,0.0,0.0
3687,0.0,0.0,1.0,-0.28981132469137366,0.0,0.0,0.0,-0.4194205278914402,1.0,0.0,0.0
5483,0.0,0.0,0.0,-0.2870294912661064,0.0,0.0,0.0,0.12953124564845767,1.0,0.0,0.0
2534,0.0,0.0,0.0,-0.30206046631133804,0.0,0.0,0.0,-0.19599399148917068,1.0,0.0,0.0
1223,0.0,0.0,0.0,-0.2995255067767652,0.0,0.0,0.0,-0.13660657481378394,1.0,0.0,0.0
1434,0.0,0.0,0.0,-0.3097632467124965,0.0,0.0,0.0,0.28644829141970324,1.0,1.0,1.0
3323,0.0,0.0,1.0,-0.2852981334824232,0.0,0.0,0.0,-0.37961190434351466,0.0,0.0,0.0
2771,0.0,0.0,0.0,-0.2758527466693843,0.0,0.0,0.0,-0.5206072957111029,1.0,0.0,0.0
64,0.0,0.0,0.0,0.11399427894369031,0.0,1.0,0.23,0.35917373393429064,1.0,1.0,1.0
710,0.0,0.0,0.0,-0.30316410855159376,0.0,0.0,0.0,-0.19386825633234478,1.0,0.0,0.0
4525,1.0,1.0,0.0,-0.24712821659043469,0.0,1.0,0.0,0.039281550140102914,1.0,1.0,0.0
6041,0.0,0.0,0.0,-0.057486234420252906,0.0,0.0,0.0,-0.1712487832072848,1.0,0.0,0.0
1976,0.0,0.0,0.0,-0.3079026300257849,0.0,0.0,0.0,-0.28538984858806926,1.0,0.0,0.0
5145,0.0,0.0,1.0,-0.30057667417088835,0.0,0.0,0.0,-0.42826426457327693,1.0,0.0,0.0
2578,0.0,0.0,0.0,-0.2819016285152319,0.0,0.0,0.0,-0.3458796760729006,1.0,0.0,0.0
5460,0.0,0.0,0.0,-0.279625762661452,0.0,0.0,0.0,0.09900110508523859,0.0,0.0,0.0
1644,0.0,0.0,0.0,4.5897073235413055,0.0,0.0,0.0,0.04547301176192592,1.0,0.0,0.0
152,0.0,0.0,0.0,0.5398696544093586,0.0,0.0,0.0,0.6596453664413603,1.0,1.0,1.0
230,0.0,0.0,0.0,-0.30987708941607833,0.0,0.0,0.0,-0.3716932598880289,1.0,0.0,0.0
4859,0.0,0.0,0.0,-0.30987708941608116,0.0,0.0,0.0,-0.14418336213509228,1.0,0.0,0.0
1637,0.0,0.0,0.0,2.3723439702146045,0.0,0.0,0.0,0.001307252192921916,1.0,0.0,0.0
3909,0.0,0.0,0.0,-0.2723248087197559,0.0,0.0,0.0,-0.21002797116530278,1.0,0.0,0.0
1170,0.0,0.0,1.0,-0.30009175564094925,0.0,0.0,0.0,-0.24437373101693144,1.0,0.0,0.0
1679,0.0,0.0,1.0,-0.27291576303176646,0.0,0.0,0.0,-0.1619839423168088,1.0,0.0,0.0
4549,0.0,0.0,0.0,-0.2516443724531243,0.0,0.0,0.0,-0.6059447923678141,0.0,1.0,0.0
3620,0.0,0.0,0.0,-0.29866390533505094,0.0,0.0,0.0,-0.19139167168361557,1.0,0.0,0.0
1074,0.0,0.0,0.0,-0.11910162129961818,0.0,0.0,0.0,0.051307432268520546,1.0,0.0,0.0
3171,0.0,0.0,0.0,-0.28477240155267464,0.0,0.0,0.0,-0.2844498154443471,0.0,0.0,0.0
3192,0.0,0.0,1.0,-0.2791988525230095,0.0,0.0,0.0,0.061028168099534416,0.0,0.0,0.0
3635,0.0,0.0,0.0,-0.3045258894168548,0.0,0.0,0.0,-0.07299644792728403,1.0,0.0,0.0
6637,0.0,0.0,0.0,-0.30983476404286475,0.0,0.0,0.0,-0.10319830327678246,1.0,0.0,0.0
2949,0.0,0.0,0.0,-0.227390046103907,0.0,0.0,0.0,-0.20094716078662908,1.0,0.0,0.0
1254,0.0,0.0,0.0,-0.2990659854471917,0.0,0.0,0.0,-0.0641462934297637,1.0,0.0,0.0
538,0.0,0.0,0.0,-0.3098769917311466,0.0,0.0,0.0,-0.5477826787218996,1.0,0.0,0.0
4708,0.0,0.0,0.0,-0.2586874015293936,0.0,0.0,0.0,-0.01413012545082339,1.0,0.0,0.0
936,0.0,0.0,0.0,-0.25409218822377694,0.0,0.0,0.0,-0.08095663455569953,1.0,0.0,0.0
788,0.0,0.0,1.0,-0.2996124699531146,0.0,0.0,0.0,-0.2393342228419316,1.0,0.0,0.0
3471,0.0,0.0,0.0,-0.25841465337550656,0.0,0.0,0.0,-0.19020336838039953,1.0,0.0,0.0
5564,0.0,0.0,0.0,-0.30739419190951495,0.0,0.0,0.0,-0.15830609942723134,1.0,1.0,0.0
3130,0.0,0.0,0.0,-0.2907017090310418,0.0,0.0,0.0,-0.4807894477893721,0.0,0.0,0.0
299,0.0,0.0,0.0,-0.30987708941583675,0.0,0.0,0.0,0.3660962015665193,1.0,1.0,1.0
4128,0.0,0.0,0.0,-0.1716214505071683,0.0,0.0,0.0,-0.16906113343424067,1.0,0.0,0.0
